,Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
123,128632,SimNIBS7,dip3,2.13757532776829,7.12381187616325,0.0030886481960528,0,1,5
124,128632,SimNIBS7,dip4,7.49776558825218,19.4389141488925,0.0005105766487068,1,1,8
125,128632,german7_headreco,dip2,5.66334105565853,42.8184027170162,0.0009719624307269,0,1,11
126,128632,SimNIBS7_headreco,dip2,5.28283836366568,40.0191824079648,0.0009864396998066,0,1,10
127,128632,SimNIBS7,dip1,3.08012449798159,15.9913023635597,0.0004974833630237,1,1,7
128,128632,swiss7_headreco,dip4,2.58270272669693,73.4578548016826,0.0004722715072774,0,1,4
129,128632,SimNIBS7_headreco,dip4,2.81369938253001,15.3945178987622,0.0012924382069813,1,1,3
130,128632,german7,dip4,6.72538037564872,21.1243744981294,0.0003785437844036,1,1,9
131,128632,SimNIBS7_headreco,dip3,4.9803663095079,12.0408817035083,0.0014896571074017,1,1,5
132,128632,german7,dip1,3.39968056193584,24.0900102661128,0.0005096818308001,1,1,6
133,128632,swiss7,dip4,1.51195676231965,6.16400346379523,0.0001805916626403,1,1,6
134,128632,swiss7_headreco,dip2,3.96662725370549,8.24783517396435,0.000472525060892,1,1,8
135,128632,swiss7_headreco,dip1,3.12407101010084,7.91701305453446,0.0004333213172166,0,1,6
136,128632,swiss7,dip3,1.5265565973011,5.63261516127273,0.0018162984353153,1,1,4
137,128632,swiss7,dip1,2.29284125489322,9.71290943113113,0.0004367055957158,0,1,5
138,128632,german7_headreco,dip3,4.69616538573832,12.2609573669566,0.0013997583376603,0,1,5
139,128632,SimNIBS7,dip2,5.05070423278211,15.1646648276981,0.0004524853498203,1,1,10
140,128632,german7,dip3,2.36670504382517,7.15405279890429,0.0032050539489876,0,1,4
141,128632,german7,dip2,4.93906251533292,14.630859608657,0.0004696791064648,1,1,9
142,128632,swiss7,dip2,4.01588939739933,11.0854386727379,0.0004331183899709,1,1,7
143,128632,german7_headreco,dip1,1.61021019488758,21.2881818037581,0.0014837309825849,1,1,18
