Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
138534,SimNIBS3,dip1,0.864130319227469,0.52906755327021,6.43055762391298e-05,1,1,3
138534,SimNIBS3,dip2,2.39789623253057,0.919346508448253,0.0003870024151873,1,1,5
138534,SimNIBS3,dip3,0.649988363865735,1.42456082918146,5.23281855251151e-05,0,1,2
138534,SimNIBS3,dip4,0.192188597931519,0.231024466093061,2.42389339311462e-05,0,1,2
149337,swiss3,dip1,0.72754695086406,0.373884707865623,2.87513557295506e-05,0,1,2
149337,swiss3,dip2,1.7903701363301,0.584899115048493,0.0001777087075591,1,1,1
149337,swiss3,dip3,0.429469408989925,0.0588670824496407,1.54051538824396e-05,1,1,3
149337,swiss3,dip4,0.21357449138718,0.118879879680222,3.42118864813115e-06,0,1,2
149337,german3,dip1,1.13575904050118,1.1952060395987,4.58374431119915e-05,0,1,2
149337,german3,dip2,2.91278092706779,0.919695956571859,0.00018437911136,1,1,4
149337,german3,dip3,0.331950600756394,0.469841106316437,1.85547086929626e-05,1,1,4
149337,german3,dip4,0.693061248075199,0.702973388708462,9.80058861838602e-06,1,1,2
149337,SimNIBS3,dip1,1.15281950044399,1.27956670160885,4.6878698223123e-05,1,1,2
149337,SimNIBS3,dip2,2.96862597726349,0.962290832792423,0.000178477872944,0,1,4
149337,SimNIBS3,dip3,0.343633551338207,0.525551770071241,1.87509349927184e-05,0,1,4
149337,SimNIBS3,dip4,0.776712445158142,0.796027812510135,1.10590066947053e-05,1,1,2
149539,swiss3,dip1,0.611283771908496,0.371513229799354,1.80631160881752e-05,1,1,2
149539,swiss3,dip2,1.45010518703382,0.898074046636695,0.0001177699762295,1,1,2
149539,swiss3,dip3,0.376323139514754,0.151405601872415,6.16993510588685e-06,0,1,2
149539,swiss3,dip4,0.332605811010719,0.0342339778631995,2.49407343852446e-06,1,1,4
149539,german3,dip1,0.962203314572491,1.23462900664918,4.11240105727973e-05,1,1,2
149539,german3,dip2,3.00241978654116,1.90384116037273,7.02654696025824e-05,1,1,4
149539,german3,dip3,0.542392032140378,0.994973666546331,8.02667342107008e-06,0,1,3
149539,german3,dip4,0.370673301817145,0.783834955537573,8.84527322499983e-06,1,1,3
149539,SimNIBS3,dip1,0.888439284537364,1.23481386237327,4.47011204827025e-05,1,1,3
149539,SimNIBS3,dip2,3.02414646571453,1.95317526450722,7.16619289105579e-05,1,1,4
149539,SimNIBS3,dip3,0.570958049850004,1.07783682209506,8.64082493362847e-06,0,1,3
149539,SimNIBS3,dip4,0.340175859174078,0.826247836784604,9.78094216004163e-06,1,1,4
151627,swiss3,dip1,0.854795339083311,0.183876193136539,3.74684169446076e-05,1,1,2
151627,swiss3,dip2,1.81795312881447,1.22864545541126,0.0002578915099372,1,1,2
151627,swiss3,dip3,0.513822798411306,0.132516602024678,2.71292413809104e-05,1,1,2
151627,swiss3,dip4,0.212232417482989,0.100752650966533,4.2668933999139e-06,0,1,2
151627,german3,dip1,1.29805135885014,0.86153135740384,4.89337997392782e-05,1,1,2
151627,german3,dip2,3.02424792786726,1.98289928934086,0.0003068129167987,0,1,4
151627,german3,dip3,0.341879426246787,0.254178972290013,2.76383840410088e-05,0,1,5
151627,german3,dip4,0.375447013125744,0.383217518521001,1.39835287873432e-05,1,1,2
151627,SimNIBS3,dip1,1.31060849205546,0.954665094717999,4.88768962370073e-05,1,1,2
151627,SimNIBS3,dip2,3.09999774208993,2.08199896889895,0.0003072092019307,0,1,4
151627,SimNIBS3,dip3,0.304274074671167,0.300751041854605,2.72774346136736e-05,1,1,5
151627,SimNIBS3,dip4,0.443903287266144,0.429709785243624,1.55146873241226e-05,0,1,2
160123,swiss3,dip1,0.79486316734104,0.141469504190441,2.75205073226891e-05,1,1,2
160123,swiss3,dip2,1.33441368344665,0.959148714435134,0.000168851359314,0,1,2
160123,swiss3,dip3,0.423111300322566,0.022721293360711,1.49555892931606e-05,1,1,2
160123,swiss3,dip4,0.369896067892836,0.179709350230539,1.04644512288899e-05,1,1,2
160123,german3,dip1,1.19268892470362,0.134512216345597,4.69766062576363e-05,1,1,2
160123,german3,dip2,2.74660317529624,1.82768383946022,0.0002395289020762,1,1,4
160123,german3,dip3,0.396469763018861,0.612234080659432,1.34545667852745e-05,1,1,2
160123,german3,dip4,0.873172985291049,0.293271875083573,3.10450527404986e-05,1,1,5
160123,SimNIBS3,dip1,1.1953121871296,0.141435875887361,4.81811140575994e-05,1,1,2
160123,SimNIBS3,dip2,2.82307525584756,1.91397290912914,0.000242658999,0,1,4
160123,SimNIBS3,dip3,0.380784487143304,0.681803175093081,1.33336212426065e-05,0,1,2
160123,SimNIBS3,dip4,0.919613163535904,0.281935093632091,3.40091882828033e-05,1,1,4
198451,swiss3,dip1,0.571372282053229,0.236803365851377,1.53108389963332e-05,1,1,2
198451,swiss3,dip2,1.72418503552177,0.409257196562955,0.0001027775992869,0,1,4
198451,swiss3,dip3,0.245562141819259,0.14929522079626,4.72636413063719e-06,0,1,3
198451,swiss3,dip4,0.291497234660585,0.178403956712509,6.84272537573129e-06,0,1,3
198451,german3,dip1,0.688263319404004,0.862569971446523,3.27399532816353e-05,0,1,2
198451,german3,dip2,3.52497045978446,1.40316557885034,0.0001750941741986,1,1,5
198451,german3,dip3,0.190463758166106,0.94947427570867,9.31419914662847e-06,0,1,4
198451,german3,dip4,0.636360390316368,0.522029700301404,2.82741978948166e-05,0,1,5
198451,SimNIBS3,dip1,0.680651909558464,0.928413783980079,3.34986189866565e-05,1,1,2
198451,SimNIBS3,dip2,3.55924966869558,1.31726910824446,0.000173954083442,1,1,5
198451,SimNIBS3,dip3,0.197259750027837,1.0326473050919,9.96175461703676e-06,0,1,4
198451,SimNIBS3,dip4,0.640929522779905,0.549896519476659,3.03642432281742e-05,1,1,5
